timestamp,seed,high_sampling_power,lr,weight_decay,momentum,num_epochs,batch_size,worst_group_accuracy,average_accuracy,early_stopping_worst_group_accuracy,early_stopping_average_accuracy
2023-06-06 09:17:58.053932,0,2,0.01,0.0001,0.9,20,32,40.37433155080214,99.6407129498886,64.43850267379679,96.97012129186798
2023-06-06 09:36:41.580135,0,2,0.01,0.0001,0.9,50,32,51.38539042821159,99.4717206586468,64.43850267379679,96.97012129186798
2023-06-06 14:40:45.356528,1,2,0.01,0.0001,0.9,50,32,22.459893048128343,99.60502116930532,48.36272040302267,86.14246173826714
2023-06-06 16:35:26.946563,0,2,0.01,0.01,0.9,20,32,0.0,0.2799724292784288,0.0,0.1119215385966206
2023-06-06 17:19:39.178368,0,2,0.001,0.01,0.9,20,32,0.0,0.33482713667619507,0.0,0.5238236824052594
